BJ1	2006	4	29	6	0	0.49192815
BJ1	2006	4	29	7	0	0.24114174
BJ1	2006	4	29	9	0	1.46614125
BJ1	2006	4	29	10	0	1.46614125
BJ1	2006	4	29	11	0	0.98385875
BJ1	2006	4	29	12	0	0.73307185
BJ1	2006	4	29	13	0	0.73307185
BJ1	2006	4	29	14	0	0.98385875
BJ1	2006	4	29	15	0	0.73307185
BJ1	2006	4	29	16	0	0.73307185
BJ1	2006	4	29	17	0	1.95807185
BJ1	2006	4	29	18	0	0.98385875
BJ1	2006	4	30	11	0	0.49192815
BJ1	2006	4	30	21	0	1.46614125
BJ1	2006	4	30	22	0	4.1669355
BJ1	2006	4	30	23	0	1.95807185
BJ1	2006	5	1	0	0	2.6911535
BJ1	2006	5	1	1	0	1.71692815
BJ1	2006	5	1	2	0	1.95807185
BJ1	2006	5	1	3	0	0.98385875
BJ1	2006	5	1	4	0	1.225
BJ1	2006	5	1	5	0	0.24114174
BJ1	2006	5	8	10	0	0.24114174
BJ1	2006	5	9	2	0	2.6911535
BJ1	2006	5	9	3	0	3.4338465
BJ1	2006	5	9	4	0	0.24114174
BJ1	2006	5	9	16	0	0.24114174
BJ1	2006	5	12	6	0	0.49192815
BJ1	2006	5	12	7	0	0.73307185
BJ1	2006	5	12	8	0	0.73307185
BJ1	2006	5	12	9	0	0.49192815
BJ1	2006	5	12	10	0	0.24114174
BJ1	2006	5	12	12	0	0.73307185
BJ1	2006	5	12	13	0	0.24114174
BJ1	2006	5	12	14	0	0.49192815
BJ1	2006	5	12	15	0	0.24114174
BJ1	2006	5	12	16	0	0.24114174
BJ1	2006	5	12	19	0	0.98385875
BJ1	2006	5	12	20	0	0.73307185
BJ1	2006	5	12	21	0	1.95807185
BJ1	2006	5	12	22	0	0.73307185
BJ1	2006	5	12	23	0	0.73307185
BJ1	2006	5	13	7	0	0.24114174
BJ1	2006	5	13	13	0	0.24114174
BJ1	2006	5	13	16	0	0.24114174
BJ1	2006	5	14	18	0	0.49192815
BJ1	2006	5	14	20	0	0.24114174
BJ1	2006	5	14	21	0	0.24114174
BJ1	2006	5	14	22	0	0.49192815
BJ1	2006	5	15	21	0	1.95807185
BJ1	2006	5	16	0	0	0.24114174
BJ1	2006	5	16	2	0	0.24114174
BJ1	2006	5	16	17	0	1.46614125
BJ1	2006	5	16	19	0	0.98385875
BJ1	2006	5	24	6	0	0.24114174
BJ1	2006	5	25	9	0	1.95807185
BJ1	2006	5	25	10	0	0.24114174
BJ1	2006	5	25	11	0	0.49192815
BJ1	2006	5	25	13	0	0.49192815
BJ1	2006	5	25	14	0	1.46614125
BJ1	2006	5	25	20	0	0.73307185
BJ1	2006	5	27	7	0	0.49192815
BJ1	2006	5	27	11	0	0.24114174
BJ1	2006	5	30	10	0	0.24114174
BJ1	2006	5	30	11	0	6.6169355
BJ1	2006	5	30	12	0	0.73307185
BJ1	2006	6	3	23	0	0.24114174
BJ1	2006	6	4	2	0	1.225
BJ1	2006	6	4	3	0	0.73307185
BJ1	2006	6	6	1	0	2.45
BJ1	2006	6	9	11	0	0.24114174
BJ1	2006	6	10	1	0	0.49192815
BJ1	2006	6	10	2	0	5.6330645
BJ1	2006	6	10	3	0	0.24114174
BJ1	2006	6	10	6	0	0.24114174
BJ1	2006	6	10	7	0	2.45
BJ1	2006	6	10	8	0	0.24114174
BJ1	2006	6	14	8	0	0.73307185
BJ1	2006	6	14	12	0	7.591129
BJ1	2006	6	14	14	0	0.73307185
BJ1	2006	6	14	15	0	1.95807185
BJ1	2006	6	17	14	0	10.0411535
BJ1	2006	6	17	15	0	1.95807185
BJ1	2006	6	17	16	0	2.45
BJ1	2006	6	18	5	0	0.73307185
BJ1	2006	6	20	9	0	2.45
BJ1	2006	6	20	11	0	1.95807185
BJ1	2006	6	20	12	0	3.675
BJ1	2006	6	20	13	0	0.24114174
BJ1	2006	6	21	9	0	7.1088465
BJ1	2006	6	21	11	0	12.0088465
BJ1	2006	6	21	12	0	0.98385875
BJ1	2006	6	24	19	0	0.24114174
BJ1	2006	6	25	16	0	0.49192815
BJ1	2006	6	25	17	0	0.98385875
BJ1	2006	6	25	19	0	1.46614125
BJ1	2006	7	1	14	0	0.24114174
BJ1	2006	7	2	7	0	0.73307185
BJ1	2006	7	2	8	0	0.49192815
BJ1	2006	7	2	10	0	0.24114174
BJ1	2006	7	2	11	0	0.24114174
BJ1	2006	7	3	3	0	5.6330645
BJ1	2006	7	3	4	0	7.1088465
BJ1	2006	7	3	5	0	0.49192815
BJ1	2006	7	10	21	0	0.73307185
BJ1	2006	7	10	22	0	0.24114174
BJ1	2006	7	11	4	0	1.71692815
BJ1	2006	7	11	5	0	3.4338465
BJ1	2006	7	11	6	0	3.1830645
BJ1	2006	7	11	7	0	4.4080645
BJ1	2006	7	11	8	0	3.675
BJ1	2006	7	11	9	0	3.1830645
BJ1	2006	7	11	10	0	1.71692815
BJ1	2006	7	11	11	0	0.49192815
BJ1	2006	7	11	16	0	1.95807185
BJ1	2006	7	11	17	0	3.9161535
BJ1	2006	7	13	21	0	1.225
BJ1	2006	7	13	22	0	0.24114174
BJ1	2006	7	14	3	0	0.49192815
BJ1	2006	7	19	11	0	0.49192815
BJ1	2006	7	19	12	0	8.333871
BJ1	2006	7	19	13	0	0.24114174
BJ1	2006	7	20	3	0	0.24114174
BJ1	2006	7	22	21	0	0.24114174
BJ1	2006	7	25	14	0	0.49192815
BJ1	2006	7	26	0	0	6.6169355
BJ1	2006	7	26	1	0	7.591129
BJ1	2006	7	26	2	0	2.45
BJ1	2006	7	26	3	0	18.8669355
BJ1	2006	7	26	4	0	15.4330645
BJ1	2006	7	26	5	0	1.225
BJ1	2006	8	1	16	0	2.45
BJ1	2006	8	1	17	0	5.1411535
BJ1	2006	8	1	18	0	0.98385875
BJ1	2006	8	6	5	0	1.225
BJ1	2006	8	6	6	0	2.20885875
BJ1	2006	8	6	7	0	0.49192815
BJ1	2006	8	6	8	0	0.98385875
BJ1	2006	8	9	5	0	4.1669355
BJ1	2006	8	9	6	0	4.9
BJ1	2006	8	9	7	0	0.49192815
BJ1	2006	8	9	9	0	8.0830645
BJ1	2006	8	9	10	0	2.6911535
BJ1	2006	8	10	5	0	0.24114174
BJ1	2006	8	10	8	0	0.24114174
BJ1	2006	8	10	9	0	0.49192815
BJ1	2006	8	10	10	0	0.98385875
BJ1	2006	8	13	16	0	0.24114174
BJ1	2006	8	13	17	0	0.49192815
BJ1	2006	8	13	18	0	1.95807185
BJ1	2006	8	13	21	0	0.49192815
BJ1	2006	8	17	4	0	0.24114174
BJ1	2006	8	17	5	0	0.98385875
BJ1	2006	8	17	6	0	0.24114174
BJ1	2006	8	17	7	0	0.98385875
BJ1	2006	8	17	8	0	2.45
BJ1	2006	8	17	9	0	3.1830645
BJ1	2006	8	17	10	0	0.24114174
BJ1	2006	8	17	11	0	0.24114174
BJ1	2006	8	17	12	0	0.24114174
BJ1	2006	8	17	13	0	0.24114174
BJ1	2006	8	17	15	0	0.24114174
BJ1	2006	8	25	4	0	0.24114174
BJ1	2006	8	25	5	0	1.95807185
BJ1	2006	8	25	6	0	0.73307185
BJ1	2006	8	28	5	0	0.24114174
BJ1	2006	8	28	6	0	1.225
BJ1	2006	8	28	7	0	4.4080645
BJ1	2006	8	28	8	0	5.6330645
BJ1	2006	8	28	9	0	2.9419355
BJ1	2006	8	28	12	0	0.49192815
BJ1	2006	8	28	15	0	0.24114174
BJ1	2006	9	3	1	0	0.24114174
BJ1	2006	9	3	2	0	1.95807185
BJ1	2006	9	3	3	0	0.49192815
BJ1	2006	9	3	4	0	0.49192815
BJ1	2006	9	3	14	0	0.24114174
BJ1	2006	9	3	15	0	0.24114174
BJ1	2006	9	4	15	0	0.98385875
BJ1	2006	9	4	16	0	5.3919355
BJ1	2006	9	10	2	0	0.24114174
BJ1	2006	9	10	3	0	0.24114174
BJ1	2006	9	10	4	0	0.49192815
BJ1	2006	9	10	6	0	0.49192815
BJ1	2006	9	10	7	0	1.95807185
BJ1	2006	9	10	8	0	1.71692815
BJ1	2006	9	10	9	0	1.225
BJ1	2006	9	10	10	0	1.46614125
BJ1	2006	9	10	11	0	0.73307185
BJ1	2006	9	10	12	0	2.20885875
BJ1	2006	9	10	13	0	2.45
BJ1	2006	9	10	14	0	2.9419355
BJ1	2006	9	10	15	0	2.9419355
BJ1	2006	9	10	16	0	4.1669355
BJ1	2006	9	10	17	0	1.71692815
BJ1	2006	9	10	18	0	1.225
BJ1	2006	9	10	19	0	0.98385875
BJ1	2006	9	10	20	0	0.73307185
BJ1	2006	9	11	1	0	3.675
BJ1	2006	9	11	2	0	5.6330645
BJ1	2006	9	11	3	0	12.9830645
BJ1	2006	9	11	4	0	9.3080645
BJ1	2006	9	11	5	0	9.8
BJ1	2006	9	11	6	0	5.3919355
BJ1	2006	9	11	7	0	2.6911535
BJ1	2006	9	11	8	0	10.5330645
BJ1	2006	9	11	9	0	0.49192815
BJ1	2006	9	11	10	0	0.98385875
BJ1	2006	9	17	4	0	5.3919355
BJ1	2006	9	17	5	0	0.49192815
BJ1	2006	9	17	6	0	1.225
BJ1	2006	9	17	7	0	0.73307185
BJ1	2006	9	21	19	0	1.71692815
BJ1	2006	9	21	20	0	1.225
BJ1	2006	9	21	21	0	0.98385875
BJ1	2006	9	21	22	0	0.24114174
BJ1	2006	9	22	1	0	0.24114174
BJ1	2006	9	22	2	0	4.1669355
BJ1	2006	9	29	21	0	0.24114174
BJ1	2006	9	29	22	0	0.24114174
BJ1	2006	10	10	17	0	0.24114174
BJ1	2006	10	10	18	0	1.46614125
BJ1	2006	10	10	19	0	0.73307185
BJ1	2006	10	10	20	0	1.46614125
BJ1	2006	10	10	21	0	0.73307185
BJ1	2006	10	10	22	0	1.225
BJ1	2006	10	10	23	0	0.24114174
BJ1	2006	10	11	2	0	1.46614125
BJ1	2006	10	11	3	0	0.24114174
BJ1	2006	10	11	4	0	0.73307185
BJ1	2006	10	16	0	0	0.24114174
BJ1	2006	10	16	3	0	0.24114174
BJ1	2006	10	16	5	0	0.24114174
BJ1	2006	10	16	6	0	2.9419355
BJ1	2006	10	16	7	0	2.20885875
BJ1	2006	10	16	8	0	2.20885875
BJ1	2006	10	16	23	0	0.24114174
BJ1	2006	10	17	2	0	0.24114174
BJ1	2006	10	18	9	0	0.24114174
BJ1	2006	10	18	10	0	0.49192815
BJ1	2006	10	18	11	0	1.95807185
BJ1	2006	10	18	12	0	2.45
BJ1	2006	10	18	13	0	0.49192815
BJ1	2006	10	18	14	0	0.49192815
